time	L1	L2	L3
2018-01-30 15:00:00	61	67	81
2018-01-30 15:30:00	61	67	81
2018-01-30 15:30:00	61	67	81
2018-01-30 15:30:00	61	67	81
2018-01-30 16:00:00	60	66	82
2018-01-30 16:00:00	60	66	82
2018-01-30 16:00:00	60	66	82
2018-01-30 16:30:00	60	66	82
2018-01-30 16:30:00	60	66	82
2018-01-30 16:30:00	60	66	82
2018-01-30 17:00:00	60	66	81
2018-01-30 17:00:00	60	66	81
2018-01-30 17:00:00	60	66	81
2018-01-30 17:30:00	60	66	81
2018-01-30 17:30:00	60	66	81
2018-01-30 17:30:00	60	66	81
2018-01-30 18:00:00	59	66	81
2018-01-30 18:00:00	59	66	81
2018-01-30 18:00:00	59	66	81
2018-01-30 18:30:00	58	66	81
2018-01-30 18:30:00	58	66	81
2018-01-30 18:30:00	58	66	81
2018-01-30 19:00:00	58	67	81
2018-01-30 19:00:00	58	67	81
2018-01-30 19:00:00	58	67	81
2018-01-30 19:30:00	58	67	81
2018-01-30 19:30:00	58	67	81
2018-01-30 19:30:00	58	67	81
2018-01-30 20:00:00	58	67	81
2018-01-30 20:00:00	58	67	81
2018-01-30 20:00:00	58	67	81
2018-01-30 20:30:00	58	67	81
2018-01-30 20:30:00	58	67	81
2018-01-30 20:30:00	58	67	81
2018-01-30 21:00:00	58	67	81
2018-01-30 21:00:00	58	67	81
2018-01-30 21:00:00	58	67	81
2018-01-30 21:30:00	58	67	81
2018-01-30 21:30:00	58	67	81
2018-01-30 21:30:00	58	67	81
2018-01-30 22:00:00	58	66	81
2018-01-30 22:00:00	58	66	81
2018-01-30 22:00:00	58	66	81
2018-01-30 22:30:00	58	66	81
2018-01-30 22:30:00	58	66	81
2018-01-30 22:30:00	58	66	81
2018-01-30 23:00:00	58	66	81
2018-01-30 23:00:00	58	66	81
2018-01-30 23:00:00	58	66	81
2018-01-30 23:30:00	58	66	81
2018-01-30 23:30:00	58	66	81
2018-01-30 23:30:00	58	66	81
2018-01-31 00:00:00	58	66	81
2018-01-31 00:00:00	58	66	81
2018-01-31 00:00:00	58	66	81
2018-01-31 00:30:00	58	66	81
2018-01-31 00:30:00	58	66	81
2018-01-31 00:30:00	58	66	81
2018-01-31 01:00:00	58	66	81
2018-01-31 01:00:00	58	66	81
2018-01-31 01:00:00	58	66	81
2018-01-31 01:30:00	58	66	81
2018-01-31 01:30:00	58	66	81
2018-01-31 01:30:00	58	66	81
2018-01-31 02:00:00	58	66	80
2018-01-31 02:00:00	58	66	80
2018-01-31 02:00:00	58	66	80
2018-01-31 02:30:00	58	66	80
2018-01-31 02:30:00	58	66	80
2018-01-31 02:30:00	58	66	80
2018-01-31 03:00:00	58	66	80
2018-01-31 03:00:00	58	66	80
2018-01-31 03:00:00	58	66	80
2018-01-31 03:30:00	58	66	80
2018-01-31 03:30:00	58	66	80
2018-01-31 03:30:00	58	66	80
2018-01-31 04:00:00	58	66	80
2018-01-31 04:00:00	58	66	80
2018-01-31 04:00:00	58	66	80
2018-01-31 04:30:00	58	66	80
2018-01-31 04:30:00	58	66	80
2018-01-31 04:30:00	58	66	80
2018-01-31 05:00:00	58	66	80
2018-01-31 05:00:00	58	66	80
2018-01-31 05:00:00	58	66	80
2018-01-31 05:30:00	58	66	80
2018-01-31 05:30:00	58	66	80
2018-01-31 05:30:00	58	66	80
2018-01-31 06:00:00	58	66	80
2018-01-31 06:00:00	58	66	80
2018-01-31 06:00:00	58	66	80
2018-01-31 06:30:00	58	66	80
2018-01-31 06:30:00	58	66	80
2018-01-31 06:30:00	58	66	80
2018-01-31 07:00:00	58	66	80
2018-01-31 07:00:00	58	66	80
2018-01-31 07:00:00	58	66	80
2018-01-31 07:30:00	58	66	80
2018-01-31 07:30:00	58	66	80
2018-01-31 07:30:00	58	66	80
2018-01-31 09:30:00	58	66	80
2018-01-31 09:30:00	58	66	80
2018-01-31 09:30:00	58	66	80
2018-01-31 10:00:00	58	66	80
2018-01-31 10:00:00	58	66	80
2018-01-31 10:00:00	58	66	80
2018-01-31 10:30:00	58	66	80
2018-01-31 10:30:00	58	66	80
2018-01-31 10:30:00	58	66	80
2018-01-31 11:00:00	57	66	80
2018-01-31 11:00:00	57	66	80
2018-01-31 11:00:00	57	66	80
2018-01-31 11:30:00	57	66	79
2018-01-31 11:30:00	57	66	79
2018-01-31 11:30:00	57	66	79
2018-01-31 12:00:00	57	66	79
2018-01-31 12:00:00	57	66	79
2018-01-31 12:00:00	57	66	79
2018-01-31 12:30:00	52	62	72
2018-01-31 12:30:00	52	62	72
2018-01-31 12:30:00	52	62	72
2018-01-31 13:00:00	52	62	72
2018-01-31 13:00:00	52	62	72
2018-01-31 13:00:00	52	62	72
2018-01-31 13:30:00	52	62	71
2018-01-31 13:30:00	52	62	71
2018-01-31 13:30:00	52	62	71
2018-01-31 14:00:00	52	62	71
2018-01-31 14:00:00	52	62	71
2018-01-31 14:00:00	52	62	71
2018-01-31 14:30:00	51	61	71
2018-01-31 14:30:00	51	61	71
2018-01-31 14:30:00	51	61	71
2018-01-31 15:00:00	51	60	72
2018-01-31 15:00:00	51	60	72
2018-01-31 15:00:00	51	60	72
2018-01-31 15:30:00	51	60	72
2018-01-31 15:30:00	51	60	72
2018-01-31 15:30:00	51	60	72
2018-01-31 16:00:00	51	60	72
2018-01-31 16:00:00	51	60	72
2018-01-31 16:00:00	51	60	72
2018-01-31 16:30:00	51	60	72
2018-01-31 16:30:00	51	60	72
2018-01-31 16:30:00	51	60	72
2018-01-31 17:00:00	51	60	72
2018-01-31 17:00:00	51	60	72
2018-01-31 17:00:00	51	60	72
2018-01-31 17:30:00	50	60	72
2018-01-31 17:30:00	50	60	72
2018-01-31 17:30:00	50	60	72
2018-01-31 18:00:00	50	60	72
2018-01-31 18:00:00	50	60	72
2018-01-31 18:00:00	50	60	72
2018-01-31 18:30:00	51	59	72
2018-01-31 18:30:00	51	59	72
2018-01-31 18:30:00	51	59	72
2018-01-31 19:00:00	51	59	70
2018-01-31 19:00:00	51	59	70
2018-01-31 19:00:00	51	59	70
2018-01-31 19:30:00	51	59	70
2018-01-31 19:30:00	51	59	70
2018-01-31 19:30:00	51	59	70
2018-01-31 20:00:00	51	59	70
2018-01-31 20:00:00	51	59	70
2018-01-31 20:00:00	51	59	70
2018-01-31 20:30:00	51	59	70
2018-01-31 20:30:00	51	59	70
2018-01-31 20:30:00	51	59	70
2018-01-31 21:00:00	51	59	70
2018-01-31 21:00:00	51	59	70
2018-01-31 21:00:00	51	59	70
2018-01-31 21:30:00	51	59	70
2018-01-31 21:30:00	51	59	70
2018-01-31 21:30:00	51	59	70
2018-01-31 22:00:00	51	59	70
2018-01-31 22:00:00	51	59	70
2018-01-31 22:00:00	51	59	70
2018-01-31 22:30:00	51	59	70
2018-01-31 22:30:00	51	59	70
2018-01-31 22:30:00	51	59	70
2018-01-31 23:00:00	51	59	71
2018-01-31 23:00:00	51	59	71
2018-01-31 23:00:00	51	59	71
2018-01-31 23:30:00	50	59	71
2018-01-31 23:30:00	50	59	71
2018-01-31 23:30:00	50	59	71
2018-02-01 00:00:00	50	60	70
2018-02-01 00:00:00	50	60	70
2018-02-01 00:00:00	50	60	70
2018-02-01 00:30:00	50	60	70
2018-02-01 00:30:00	50	60	70
2018-02-01 00:30:00	50	60	70
2018-02-01 01:00:00	50	60	70
2018-02-01 01:00:00	50	60	70
2018-02-01 01:00:00	50	60	70
2018-02-01 01:30:00	50	60	70
2018-02-01 01:30:00	50	60	70
2018-02-01 01:30:00	50	60	70
2018-02-01 02:00:00	50	60	70
2018-02-01 02:00:00	50	60	70
2018-02-01 02:00:00	50	60	70
2018-02-01 02:30:00	50	60	70
2018-02-01 02:30:00	50	60	70
2018-02-01 02:30:00	50	60	70
2018-02-01 03:00:00	50	60	70
2018-02-01 03:00:00	50	60	70
2018-02-01 03:00:00	50	60	70
2018-02-01 03:30:00	50	60	70
2018-02-01 03:30:00	50	60	70
2018-02-01 03:30:00	50	60	70
2018-02-01 04:00:00	50	60	70
2018-02-01 04:00:00	50	60	70
2018-02-01 04:00:00	50	60	70
2018-02-01 04:30:00	50	60	70
2018-02-01 04:30:00	50	60	70
2018-02-01 04:30:00	50	60	70
2018-02-01 05:00:00	50	60	70
2018-02-01 05:00:00	50	60	70
2018-02-01 05:00:00	50	60	70
2018-02-01 05:30:00	50	60	70
2018-02-01 05:30:00	50	60	70
2018-02-01 05:30:00	50	60	70
2018-02-01 06:00:00	50	60	70
2018-02-01 06:00:00	50	60	70
2018-02-01 06:00:00	50	60	70
2018-02-01 06:30:00	50	60	70
2018-02-01 06:30:00	50	60	70
2018-02-01 06:30:00	50	60	70
2018-02-01 07:00:00	50	60	70
2018-02-01 07:00:00	50	60	70
2018-02-01 07:00:00	50	60	70
2018-02-01 07:30:00	50	60	70
2018-02-01 07:30:00	50	60	70
2018-02-01 07:30:00	50	60	70
2018-02-01 09:30:00	50	60	70
2018-02-01 09:30:00	50	60	70
2018-02-01 09:30:00	50	60	70
2018-02-01 10:00:00	50	60	70
2018-02-01 10:00:00	50	60	70
2018-02-01 10:00:00	50	60	70
2018-02-01 10:30:00	50	60	70
2018-02-01 10:30:00	50	60	70
2018-02-01 10:30:00	50	60	70
2018-02-01 11:00:00	51	59	69
2018-02-01 11:00:00	51	59	69
2018-02-01 11:00:00	51	59	69
2018-02-01 11:30:00	51	59	67
2018-02-01 11:30:00	51	59	67
2018-02-01 11:30:00	51	59	67
2018-02-01 12:00:00	51	59	67
2018-02-01 12:00:00	51	59	67
2018-02-01 12:00:00	51	59	67
2018-02-01 12:30:00	51	58	67
2018-02-01 12:30:00	51	58	67
2018-02-01 12:30:00	51	58	67
2018-02-01 13:00:00	50	58	67
2018-02-01 13:00:00	50	58	67
2018-02-01 13:00:00	50	58	67
2018-02-01 13:30:00	50	58	67
2018-02-01 13:30:00	50	58	67
2018-02-01 13:30:00	50	58	67
2018-02-01 14:30:00	50	57	66
2018-02-01 14:30:00	50	57	66
2018-02-01 14:30:00	50	57	66
2018-02-01 15:00:00	50	57	66
2018-02-01 15:00:00	50	57	66
2018-02-01 15:00:00	50	57	66
2018-02-01 15:30:00	49	57	66
2018-02-01 15:30:00	49	57	66
2018-02-01 15:30:00	49	57	66
2018-02-01 16:00:00	49	56	66
2018-02-01 16:00:00	49	56	66
2018-02-01 16:00:00	49	56	66
2018-02-01 16:30:00	48	56	66
2018-02-01 16:30:00	48	56	66
2018-02-01 16:30:00	48	56	66
2018-02-01 17:00:00	48	56	66
2018-02-01 17:00:00	48	56	66
2018-02-01 17:00:00	48	56	66
2018-02-01 17:30:00	48	56	66
2018-02-01 17:30:00	48	56	66
2018-02-01 17:30:00	48	56	66
2018-02-01 18:00:00	48	56	65
2018-02-01 18:00:00	48	56	65
2018-02-01 18:00:00	48	56	65
2018-02-01 18:30:00	48	56	65
2018-02-01 18:30:00	48	56	65
2018-02-01 18:30:00	48	56	65
2018-02-01 19:00:00	48	56	65
2018-02-01 19:00:00	48	56	65
2018-02-01 19:00:00	48	56	65
2018-02-01 19:30:00	48	55	65
2018-02-01 19:30:00	48	55	65
2018-02-01 19:30:00	48	55	65
2018-02-01 20:00:00	48	55	65
2018-02-01 20:00:00	48	55	65
2018-02-01 20:00:00	48	55	65
2018-02-01 20:30:00	48	55	65
2018-02-01 20:30:00	48	55	65
2018-02-01 20:30:00	48	55	65
2018-02-01 21:00:00	48	55	65
2018-02-01 21:00:00	48	55	65
2018-02-01 21:00:00	48	55	65
2018-02-01 21:30:00	48	55	65
2018-02-01 21:30:00	48	55	65
2018-02-01 21:30:00	48	55	65
2018-02-01 22:00:00	48	55	65
2018-02-01 22:00:00	48	55	65
2018-02-01 22:00:00	48	55	65
2018-02-01 22:30:00	48	55	65
2018-02-01 22:30:00	48	55	65
2018-02-01 22:30:00	48	55	65
2018-02-01 23:00:00	48	55	65
2018-02-01 23:00:00	48	55	65
2018-02-01 23:00:00	48	55	65
2018-02-01 23:30:00	48	55	65
2018-02-01 23:30:00	48	55	65
2018-02-01 23:30:00	48	55	65
2018-02-02 00:00:00	48	55	65
2018-02-02 00:00:00	48	55	65
2018-02-02 00:00:00	48	55	65
2018-02-02 00:30:00	48	55	64
2018-02-02 00:30:00	48	55	64
2018-02-02 00:30:00	48	55	64
2018-02-02 01:00:00	48	55	64
2018-02-02 01:00:00	48	55	64
2018-02-02 01:00:00	48	55	64
2018-02-02 01:30:00	48	55	64
2018-02-02 01:30:00	48	55	64
2018-02-02 01:30:00	48	55	64
2018-02-02 02:00:00	48	55	64
2018-02-02 02:00:00	48	55	64
2018-02-02 02:00:00	48	55	64
2018-02-02 02:30:00	48	55	64
2018-02-02 02:30:00	48	55	64
2018-02-02 02:30:00	48	55	64
2018-02-02 03:00:00	48	55	64
2018-02-02 03:00:00	48	55	64
2018-02-02 03:00:00	48	55	64
2018-02-02 03:30:00	48	55	64
2018-02-02 03:30:00	48	55	64
2018-02-02 03:30:00	48	55	64
2018-02-02 04:00:00	48	55	64
2018-02-02 04:00:00	48	55	64
2018-02-02 04:00:00	48	55	64
2018-02-02 04:30:00	48	55	64
2018-02-02 04:30:00	48	55	64
2018-02-02 04:30:00	48	55	64
2018-02-02 05:00:00	48	55	64
2018-02-02 05:00:00	48	55	64
2018-02-02 05:00:00	48	55	64
2018-02-02 05:30:00	48	55	64
2018-02-02 05:30:00	48	55	64
2018-02-02 05:30:00	48	55	64
2018-02-02 06:00:00	48	55	64
2018-02-02 06:00:00	48	55	64
2018-02-02 06:00:00	48	55	64
2018-02-02 06:30:00	48	55	64
2018-02-02 06:30:00	48	55	64
2018-02-02 06:30:00	48	55	64
2018-02-02 07:00:00	48	55	64
2018-02-02 07:00:00	48	55	64
2018-02-02 07:00:00	48	55	64
2018-02-02 07:30:00	48	55	64
2018-02-02 07:30:00	48	55	64
2018-02-02 07:30:00	48	55	64
2018-02-02 09:30:00	48	55	64
2018-02-02 09:30:00	48	55	64
2018-02-02 09:30:00	48	55	64
2018-02-02 10:00:00	47	55	64
2018-02-02 10:00:00	47	55	64
2018-02-02 10:00:00	47	55	64
2018-02-02 10:30:00	46	55	64
2018-02-02 10:30:00	46	55	64
2018-02-02 10:30:00	46	55	64
2018-02-02 11:00:00	45	55	64
2018-02-02 11:00:00	45	55	64
2018-02-02 11:00:00	45	55	64
2018-02-02 11:30:00	45	55	64
2018-02-02 11:30:00	45	55	64
2018-02-02 11:30:00	45	55	64
2018-02-02 12:00:00	45	55	64
2018-02-02 12:00:00	45	55	64
2018-02-02 12:00:00	45	55	64
2018-02-02 12:30:00	45	55	64
2018-02-02 12:30:00	45	55	64
2018-02-02 12:30:00	45	55	64
2018-02-02 13:00:00	46	54	64
2018-02-02 13:00:00	46	54	64
2018-02-02 13:00:00	46	54	64
2018-02-02 13:30:00	46	54	64
2018-02-02 13:30:00	46	54	64
2018-02-02 13:30:00	46	54	64
2018-02-02 14:00:00	46	54	63
2018-02-02 14:00:00	46	54	63
2018-02-02 14:00:00	46	54	63
2018-02-02 14:30:00	46	54	63
2018-02-02 14:30:00	46	54	63
2018-02-02 14:30:00	46	54	63
2018-02-02 15:00:00	46	54	63
2018-02-02 15:00:00	46	54	63
2018-02-02 15:00:00	46	54	63
2018-02-02 15:30:00	46	54	63
2018-02-02 15:30:00	46	54	63
2018-02-02 15:30:00	46	54	63
2018-02-02 16:00:00	46	54	63
2018-02-02 16:00:00	46	54	63
2018-02-02 16:00:00	46	54	63
2018-02-02 16:30:00	46	54	63
2018-02-02 16:30:00	46	54	63
2018-02-02 16:30:00	46	54	63
2018-02-02 17:00:00	45	54	63
2018-02-02 17:00:00	45	54	63
2018-02-02 17:00:00	45	54	63
2018-02-02 17:30:00	45	54	63
2018-02-02 17:30:00	45	54	63
2018-02-02 17:30:00	45	54	63
2018-02-02 18:00:00	45	54	63
2018-02-02 18:00:00	45	54	63
2018-02-02 18:00:00	45	54	63
2018-02-02 18:30:00	45	54	63
2018-02-02 18:30:00	45	54	63
2018-02-02 18:30:00	45	54	63
2018-02-02 19:00:00	44	54	63
2018-02-02 19:00:00	44	54	63
2018-02-02 19:00:00	44	54	63
2018-02-02 19:30:00	44	54	63
2018-02-02 19:30:00	44	54	63
2018-02-02 19:30:00	44	54	63
2018-02-02 20:00:00	44	54	63
2018-02-02 20:00:00	44	54	63
2018-02-02 20:00:00	44	54	63
2018-02-02 20:30:00	44	54	63
2018-02-02 20:30:00	44	54	63
2018-02-02 20:30:00	44	54	63
2018-02-02 21:00:00	44	54	63
2018-02-02 21:00:00	44	54	63
2018-02-02 21:00:00	44	54	63
2018-02-02 21:30:00	44	54	63
2018-02-02 21:30:00	44	54	63
2018-02-02 21:30:00	44	54	63
2018-02-02 22:00:00	44	53	63
2018-02-02 22:00:00	44	53	63
2018-02-02 22:00:00	44	53	63
2018-02-02 22:30:00	44	53	63
2018-02-02 22:30:00	44	53	63
2018-02-02 22:30:00	44	53	63
2018-02-02 23:00:00	44	53	63
2018-02-02 23:00:00	44	53	63
2018-02-02 23:00:00	44	53	63
2018-02-02 23:30:00	44	52	63
2018-02-02 23:30:00	44	52	63
2018-02-02 23:30:00	44	52	63
2018-02-03 00:00:00	44	52	62
2018-02-03 00:00:00	44	52	62
2018-02-03 00:00:00	44	52	62
2018-02-03 00:30:00	44	52	61
2018-02-03 00:30:00	44	52	61
2018-02-03 00:30:00	44	52	61
2018-02-03 01:00:00	44	52	61
2018-02-03 01:00:00	44	52	61
2018-02-03 01:00:00	44	52	61
2018-02-03 01:30:00	44	52	61
2018-02-03 01:30:00	44	52	61
2018-02-03 01:30:00	44	52	61
2018-02-03 02:00:00	44	52	61
2018-02-03 02:00:00	44	52	61
2018-02-03 02:00:00	44	52	61
2018-02-03 02:30:00	44	52	61
2018-02-03 02:30:00	44	52	61
2018-02-03 02:30:00	44	52	61
2018-02-03 03:00:00	44	52	61
2018-02-03 03:00:00	44	52	61
2018-02-03 03:00:00	44	52	61
2018-02-03 03:30:00	44	52	61
2018-02-03 03:30:00	44	52	61
2018-02-03 03:30:00	44	52	61
2018-02-03 04:00:00	44	52	61
2018-02-03 04:00:00	44	52	61
2018-02-03 04:00:00	44	52	61
2018-02-03 04:30:00	44	52	61
2018-02-03 04:30:00	44	52	61
2018-02-03 04:30:00	44	52	61
2018-02-03 05:00:00	44	52	61
2018-02-03 05:00:00	44	52	61
2018-02-03 05:00:00	44	52	61
2018-02-03 05:30:00	44	52	61
2018-02-03 05:30:00	44	52	61
2018-02-03 05:30:00	44	52	61
2018-02-03 06:00:00	44	52	61
2018-02-03 06:00:00	44	52	61
2018-02-03 06:00:00	44	52	61
2018-02-03 06:30:00	44	52	61
2018-02-03 06:30:00	44	52	61
2018-02-03 06:30:00	44	52	61
2018-02-03 07:00:00	44	52	61
2018-02-03 07:00:00	44	52	61
2018-02-03 07:00:00	44	52	61
2018-02-03 07:30:00	44	52	61
2018-02-03 07:30:00	44	52	61
2018-02-03 07:30:00	44	52	61
2018-02-03 09:30:00	44	52	61
2018-02-03 09:30:00	44	52	61
2018-02-03 09:30:00	44	52	61
2018-02-03 10:00:00	44	52	61
2018-02-03 10:00:00	44	52	61
2018-02-03 10:00:00	44	52	61
2018-02-03 10:30:00	44	52	61
2018-02-03 10:30:00	44	52	61
2018-02-03 10:30:00	44	52	61
2018-02-03 11:00:00	44	52	61
2018-02-03 11:00:00	44	52	61
2018-02-03 11:00:00	44	52	61
2018-02-03 11:30:00	44	52	61
2018-02-03 11:30:00	44	52	61
2018-02-03 11:30:00	44	52	61
2018-02-03 12:00:00	44	52	61
2018-02-03 12:00:00	44	52	61
2018-02-03 12:00:00	44	52	61
2018-02-03 12:30:00	44	52	60
2018-02-03 12:30:00	44	52	60
2018-02-03 12:30:00	44	52	60
2018-02-03 13:00:00	44	52	60
2018-02-03 13:00:00	44	52	60
2018-02-03 13:00:00	44	52	60
2018-02-03 13:30:00	44	52	60
2018-02-03 13:30:00	44	52	60
2018-02-03 13:30:00	44	52	60
2018-02-03 14:00:00	44	52	60
2018-02-03 14:00:00	44	52	60
2018-02-03 14:00:00	44	52	60
2018-02-03 14:30:00	44	52	60
2018-02-03 14:30:00	44	52	60
2018-02-03 14:30:00	44	52	60
2018-02-03 15:00:00	44	52	60
2018-02-03 15:00:00	44	52	60
2018-02-03 15:00:00	44	52	60
2018-02-03 15:30:00	44	52	60
2018-02-03 15:30:00	44	52	60
2018-02-03 15:30:00	44	52	60
2018-02-03 16:00:00	44	52	60
2018-02-03 16:00:00	44	52	60
2018-02-03 16:00:00	44	52	60
2018-02-03 16:30:00	44	52	60
2018-02-03 16:30:00	44	52	60
2018-02-03 16:30:00	44	52	60
2018-02-03 17:00:00	44	52	60
2018-02-03 17:00:00	44	52	60
2018-02-03 17:00:00	44	52	60
2018-02-03 17:30:00	44	52	60
2018-02-03 17:30:00	44	52	60
2018-02-03 17:30:00	44	52	60
2018-02-03 18:00:00	44	52	60
2018-02-03 18:00:00	44	52	60
2018-02-03 18:00:00	44	52	60
2018-02-03 18:30:00	44	52	60
2018-02-03 18:30:00	44	52	60
2018-02-03 18:30:00	44	52	60
2018-02-03 19:00:00	44	51	60
2018-02-03 19:00:00	44	51	60
2018-02-03 19:00:00	44	51	60
2018-02-03 19:30:00	44	51	60
2018-02-03 19:30:00	44	51	60
2018-02-03 19:30:00	44	51	60
2018-02-03 20:00:00	44	51	60
2018-02-03 20:00:00	44	51	60
2018-02-03 20:00:00	44	51	60
2018-02-03 20:30:00	44	51	60
2018-02-03 20:30:00	44	51	60
2018-02-03 20:30:00	44	51	60
2018-02-03 21:00:00	44	51	60
2018-02-03 21:00:00	44	51	60
2018-02-03 21:00:00	44	51	60
2018-02-03 21:30:00	44	51	60
2018-02-03 21:30:00	44	51	60
2018-02-03 21:30:00	44	51	60
2018-02-03 22:00:00	44	51	60
2018-02-03 22:00:00	44	51	60
2018-02-03 22:00:00	44	51	60
2018-02-03 22:30:00	44	51	60
2018-02-03 22:30:00	44	51	60
2018-02-03 22:30:00	44	51	60
2018-02-03 23:00:00	44	51	59
2018-02-03 23:00:00	44	51	59
2018-02-03 23:00:00	44	51	59
2018-02-03 23:30:00	44	51	59
2018-02-03 23:30:00	44	51	59
2018-02-03 23:30:00	44	51	59
2018-02-04 00:00:00	44	51	59
2018-02-04 00:00:00	44	51	59
2018-02-04 00:00:00	44	51	59
2018-02-04 00:30:00	44	50	59
2018-02-04 00:30:00	44	50	59
2018-02-04 00:30:00	44	50	59
2018-02-04 01:00:00	44	50	59
2018-02-04 01:00:00	44	50	59
2018-02-04 01:00:00	44	50	59
2018-02-04 01:30:00	44	50	59
2018-02-04 01:30:00	44	50	59
2018-02-04 01:30:00	44	50	59
2018-02-04 02:00:00	44	50	59
2018-02-04 02:00:00	44	50	59
2018-02-04 02:00:00	44	50	59
2018-02-04 02:30:00	44	50	59
2018-02-04 02:30:00	44	50	59
2018-02-04 02:30:00	44	50	59
2018-02-04 03:00:00	44	50	59
2018-02-04 03:00:00	44	50	59
2018-02-04 03:00:00	44	50	59
2018-02-04 03:30:00	45	50	59
2018-02-04 03:30:00	45	50	59
2018-02-04 03:30:00	45	50	59
2018-02-04 04:00:00	45	50	59
2018-02-04 04:00:00	45	50	59
2018-02-04 04:00:00	45	50	59
2018-02-04 04:30:00	45	50	59
2018-02-04 04:30:00	45	50	59
2018-02-04 04:30:00	45	50	59
2018-02-04 05:00:00	45	50	59
2018-02-04 05:00:00	45	50	59
2018-02-04 05:00:00	45	50	59
2018-02-04 05:30:00	45	50	59
2018-02-04 05:30:00	45	50	59
2018-02-04 05:30:00	45	50	59
2018-02-04 06:00:00	45	50	59
2018-02-04 06:00:00	45	50	59
2018-02-04 06:00:00	45	50	59
2018-02-04 06:30:00	45	50	59
2018-02-04 06:30:00	45	50	59
2018-02-04 06:30:00	45	50	59
2018-02-04 07:00:00	45	50	59
2018-02-04 07:00:00	45	50	59
2018-02-04 07:00:00	45	50	59
2018-02-04 07:30:00	45	50	59
2018-02-04 07:30:00	45	50	59
2018-02-04 07:30:00	45	50	59
2018-02-04 09:30:00	45	50	59
2018-02-04 09:30:00	45	50	59
2018-02-04 09:30:00	45	50	59
2018-02-04 10:00:00	45	50	59
2018-02-04 10:00:00	45	50	59
2018-02-04 10:00:00	45	50	59
2018-02-04 10:30:00	44	50	59
2018-02-04 10:30:00	44	50	59
2018-02-04 10:30:00	44	50	59
2018-02-04 11:00:00	44	50	59
2018-02-04 11:00:00	44	50	59
2018-02-04 11:00:00	44	50	59
2018-02-04 11:30:00	44	50	59
2018-02-04 11:30:00	44	50	59
2018-02-04 11:30:00	44	50	59
2018-02-04 12:00:00	44	50	59
2018-02-04 12:00:00	44	50	59
2018-02-04 12:00:00	44	50	59
2018-02-04 12:30:00	44	50	59
2018-02-04 12:30:00	44	50	59
2018-02-04 12:30:00	44	50	59
2018-02-04 13:00:00	44	50	59
2018-02-04 13:00:00	44	50	59
2018-02-04 13:00:00	44	50	59
2018-02-04 13:30:00	44	50	59
2018-02-04 13:30:00	44	50	59
2018-02-04 13:30:00	44	50	59
2018-02-04 14:00:00	44	51	58
2018-02-04 14:00:00	44	51	58
2018-02-04 14:00:00	44	51	58
2018-02-04 14:30:00	44	51	58
2018-02-04 14:30:00	44	51	58
